week_start,Trading day,Trading_time,Count,Buy Count,Sell Count,pct_buy,week
15-06-2020,Tuesday,08:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,17:00,0,0.0,0.0,0.0,12
15-06-2020,Tuesday,14:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,10:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,14:00,0,0.0,0.0,0.0,12
15-06-2020,Wednesday,14:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,07:00,0,0.0,0.0,0.0,12
15-06-2020,Tuesday,07:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,07:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,07:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,16:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,16:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,14:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,08:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,18:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,19:00,0,0.0,0.0,0.0,12
15-06-2020,Wednesday,12:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,12:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,19:00,0,0.0,0.0,0.0,12
15-06-2020,Tuesday,19:00,0,0.0,0.0,0.0,12
15-06-2020,Wednesday,19:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,19:00,0,0.0,0.0,0.0,12
15-06-2020,Thursday,10:00,0,0.0,0.0,0.0,12
15-06-2020,Tuesday,10:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,10:00,0,0.0,0.0,0.0,12
15-06-2020,Monday,12:00,0,0.0,0.0,0.0,12
15-06-2020,Wednesday,10:00,0,0.0,0.0,0.0,12
15-06-2020,Friday,11:00,0,0.0,0.0,0.0,12
15-06-2020,Tuesday,12:00,0,0.0,0.0,0.0,12
22-06-2020,Tuesday,21:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,21:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,21:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,21:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,20:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,20:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,21:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,20:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,20:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,20:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,11:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,11:00,2,2.0,0.0,1.0,13
22-06-2020,Wednesday,15:00,1,0.0,1.0,0.0,13
22-06-2020,Tuesday,13:00,2,1.0,1.0,0.5,13
22-06-2020,Thursday,10:00,1,0.0,1.0,0.0,13
22-06-2020,Monday,18:00,1,1.0,0.0,1.0,13
22-06-2020,Monday,13:00,1,1.0,0.0,1.0,13
22-06-2020,Monday,11:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,09:00,1,0.0,1.0,0.0,13
22-06-2020,Friday,16:00,4,0.0,4.0,0.0,13
22-06-2020,Friday,15:00,3,0.0,3.0,0.0,13
22-06-2020,Friday,14:00,2,2.0,0.0,1.0,13
22-06-2020,Friday,10:00,3,3.0,0.0,1.0,13
22-06-2020,Wednesday,11:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,11:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,12:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,14:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,14:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,14:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,07:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,07:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,07:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,12:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,07:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,16:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,16:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,14:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,16:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,15:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,15:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,15:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,13:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,13:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,13:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,09:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,09:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,09:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,09:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,16:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,17:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,07:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,17:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,12:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,17:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,12:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,19:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,19:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,19:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,19:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,19:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,10:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,10:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,10:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,12:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,08:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,08:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,17:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,18:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,18:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,17:00,0,0.0,0.0,0.0,13
22-06-2020,Thursday,18:00,0,0.0,0.0,0.0,13
22-06-2020,Friday,08:00,0,0.0,0.0,0.0,13
22-06-2020,Wednesday,08:00,0,0.0,0.0,0.0,13
22-06-2020,Monday,08:00,0,0.0,0.0,0.0,13
22-06-2020,Tuesday,18:00,0,0.0,0.0,0.0,13
29-06-2020,Tuesday,20:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,11:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,11:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,11:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,20:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,20:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,20:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,20:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,11:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,21:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,21:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,21:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,21:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,17:00,1,1.0,0.0,1.0,14
29-06-2020,Thursday,11:00,1,0.0,1.0,0.0,14
29-06-2020,Monday,13:00,3,1.0,2.0,0.3333333333333333,14
29-06-2020,Monday,12:00,1,0.0,1.0,0.0,14
29-06-2020,Friday,21:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,12:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,14:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,12:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,14:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,12:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,14:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,14:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,07:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,07:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,07:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,07:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,07:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,16:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,16:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,16:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,16:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,17:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,16:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,15:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,15:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,15:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,15:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,13:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,13:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,13:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,13:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,09:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,09:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,09:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,09:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,09:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,15:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,17:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,14:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,17:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,12:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,19:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,19:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,19:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,19:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,19:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,10:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,10:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,10:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,10:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,10:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,17:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,08:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,08:00,0,0.0,0.0,0.0,14
29-06-2020,Tuesday,18:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,08:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,08:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,08:00,0,0.0,0.0,0.0,14
29-06-2020,Thursday,18:00,0,0.0,0.0,0.0,14
29-06-2020,Friday,18:00,0,0.0,0.0,0.0,14
29-06-2020,Monday,18:00,0,0.0,0.0,0.0,14
29-06-2020,Wednesday,18:00,0,0.0,0.0,0.0,14
06-07-2020,Tuesday,20:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,20:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,21:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,21:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,21:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,21:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,21:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,07:00,1,1.0,0.0,1.0,15
06-07-2020,Monday,20:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,09:00,1,0.0,1.0,0.0,15
06-07-2020,Friday,15:00,1,1.0,0.0,1.0,15
06-07-2020,Monday,13:00,2,1.0,1.0,0.5,15
06-07-2020,Monday,17:00,1,1.0,0.0,1.0,15
06-07-2020,Wednesday,11:00,1,1.0,0.0,1.0,15
06-07-2020,Tuesday,14:00,3,3.0,0.0,1.0,15
06-07-2020,Monday,18:00,2,2.0,0.0,1.0,15
06-07-2020,Wednesday,20:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,18:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,11:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,17:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,17:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,17:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,17:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,18:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,18:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,18:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,20:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,08:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,08:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,08:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,08:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,10:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,10:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,10:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,10:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,10:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,19:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,19:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,19:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,19:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,14:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,19:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,14:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,14:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,09:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,09:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,09:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,09:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,13:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,13:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,13:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,13:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,15:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,15:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,15:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,15:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,16:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,16:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,16:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,16:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,16:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,07:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,07:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,07:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,07:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,14:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,12:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,08:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,11:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,11:00,0,0.0,0.0,0.0,15
06-07-2020,Friday,11:00,0,0.0,0.0,0.0,15
06-07-2020,Thursday,12:00,0,0.0,0.0,0.0,15
06-07-2020,Tuesday,12:00,0,0.0,0.0,0.0,15
06-07-2020,Monday,12:00,0,0.0,0.0,0.0,15
06-07-2020,Wednesday,12:00,0,0.0,0.0,0.0,15
13-07-2020,Tuesday,11:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,09:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,11:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,09:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,09:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,15:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,15:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,15:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,15:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,16:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,16:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,08:00,1,1.0,0.0,1.0,16
13-07-2020,Monday,16:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,11:00,1,1.0,0.0,1.0,16
13-07-2020,Friday,13:00,2,2.0,0.0,1.0,16
13-07-2020,Wednesday,14:00,1,1.0,0.0,1.0,16
13-07-2020,Wednesday,13:00,1,0.0,1.0,0.0,16
13-07-2020,Wednesday,11:00,2,1.0,1.0,0.5,16
13-07-2020,Wednesday,10:00,1,1.0,0.0,1.0,16
13-07-2020,Wednesday,08:00,1,0.0,1.0,0.0,16
13-07-2020,Wednesday,07:00,2,0.0,2.0,0.0,16
13-07-2020,Tuesday,14:00,1,1.0,0.0,1.0,16
13-07-2020,Tuesday,13:00,1,1.0,0.0,1.0,16
13-07-2020,Tuesday,10:00,1,1.0,0.0,1.0,16
13-07-2020,Tuesday,09:00,3,3.0,0.0,1.0,16
13-07-2020,Tuesday,07:00,1,1.0,0.0,1.0,16
13-07-2020,Thursday,15:00,1,1.0,0.0,1.0,16
13-07-2020,Thursday,14:00,2,2.0,0.0,1.0,16
13-07-2020,Thursday,13:00,1,1.0,0.0,1.0,16
13-07-2020,Thursday,12:00,1,1.0,0.0,1.0,16
13-07-2020,Monday,13:00,1,1.0,0.0,1.0,16
13-07-2020,Monday,07:00,1,1.0,0.0,1.0,16
13-07-2020,Friday,12:00,1,1.0,0.0,1.0,16
13-07-2020,Tuesday,16:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,09:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,07:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,19:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,19:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,19:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,12:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,12:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,12:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,21:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,21:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,16:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,21:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,21:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,20:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,20:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,20:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,20:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,20:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,11:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,19:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,19:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,21:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,10:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,10:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,07:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,14:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,14:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,17:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,17:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,17:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,17:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,18:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,17:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,18:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,18:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,18:00,0,0.0,0.0,0.0,16
13-07-2020,Monday,08:00,0,0.0,0.0,0.0,16
13-07-2020,Tuesday,08:00,0,0.0,0.0,0.0,16
13-07-2020,Thursday,08:00,0,0.0,0.0,0.0,16
13-07-2020,Wednesday,18:00,0,0.0,0.0,0.0,16
13-07-2020,Friday,10:00,0,0.0,0.0,0.0,16
20-07-2020,Thursday,14:00,1,1.0,0.0,1.0,17
20-07-2020,Thursday,16:00,1,1.0,0.0,1.0,17
20-07-2020,Thursday,18:00,2,2.0,0.0,1.0,17
20-07-2020,Tuesday,08:00,2,2.0,0.0,1.0,17
20-07-2020,Tuesday,14:00,1,1.0,0.0,1.0,17
20-07-2020,Tuesday,13:00,2,2.0,0.0,1.0,17
20-07-2020,Thursday,13:00,1,0.0,1.0,0.0,17
20-07-2020,Wednesday,09:00,1,1.0,0.0,1.0,17
20-07-2020,Tuesday,11:00,2,0.0,2.0,0.0,17
20-07-2020,Thursday,08:00,1,0.0,1.0,0.0,17
20-07-2020,Friday,08:00,1,1.0,0.0,1.0,17
20-07-2020,Monday,17:00,1,0.0,1.0,0.0,17
20-07-2020,Monday,14:00,1,1.0,0.0,1.0,17
20-07-2020,Monday,11:00,1,0.0,1.0,0.0,17
20-07-2020,Monday,09:00,1,0.0,1.0,0.0,17
20-07-2020,Monday,08:00,1,1.0,0.0,1.0,17
20-07-2020,Friday,15:00,1,1.0,0.0,1.0,17
20-07-2020,Friday,13:00,2,2.0,0.0,1.0,17
20-07-2020,Friday,10:00,1,0.0,1.0,0.0,17
20-07-2020,Friday,07:00,1,0.0,1.0,0.0,17
20-07-2020,Wednesday,10:00,1,1.0,0.0,1.0,17
20-07-2020,Thursday,07:00,1,0.0,1.0,0.0,17
20-07-2020,Wednesday,11:00,1,0.0,1.0,0.0,17
20-07-2020,Thursday,11:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,15:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,10:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,10:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,19:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,19:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,19:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,19:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,19:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,12:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,12:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,12:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,10:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,12:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,11:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,20:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,20:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,20:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,20:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,20:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,21:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,21:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,21:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,21:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,12:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,08:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,21:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,18:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,09:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,09:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,09:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,13:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,13:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,15:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,18:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,15:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,16:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,16:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,16:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,15:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,07:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,16:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,18:00,0,0.0,0.0,0.0,17
20-07-2020,Thursday,17:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,17:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,17:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,18:00,0,0.0,0.0,0.0,17
20-07-2020,Wednesday,14:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,14:00,0,0.0,0.0,0.0,17
20-07-2020,Tuesday,07:00,0,0.0,0.0,0.0,17
20-07-2020,Monday,07:00,0,0.0,0.0,0.0,17
20-07-2020,Friday,17:00,0,0.0,0.0,0.0,17
27-07-2020,Friday,17:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,17:00,0,0.0,0.0,0.0,18
27-07-2020,Monday,17:00,0,0.0,0.0,0.0,18
27-07-2020,Tuesday,17:00,0,0.0,0.0,0.0,18
27-07-2020,Thursday,17:00,0,0.0,0.0,0.0,18
27-07-2020,Friday,18:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,18:00,0,0.0,0.0,0.0,18
27-07-2020,Monday,18:00,0,0.0,0.0,0.0,18
27-07-2020,Tuesday,18:00,0,0.0,0.0,0.0,18
27-07-2020,Thursday,18:00,0,0.0,0.0,0.0,18
27-07-2020,Tuesday,13:00,1,1.0,0.0,1.0,18
27-07-2020,Wednesday,08:00,0,0.0,0.0,0.0,18
27-07-2020,Thursday,08:00,0,0.0,0.0,0.0,18
27-07-2020,Friday,10:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,10:00,0,0.0,0.0,0.0,18
27-07-2020,Monday,07:00,2,1.0,1.0,0.5,18
27-07-2020,Monday,08:00,2,2.0,0.0,1.0,18
27-07-2020,Monday,11:00,1,0.0,1.0,0.0,18
27-07-2020,Tuesday,07:00,1,1.0,0.0,1.0,18
27-07-2020,Tuesday,08:00,1,1.0,0.0,1.0,18
27-07-2020,Tuesday,09:00,1,0.0,1.0,0.0,18
27-07-2020,Thursday,14:00,0,0.0,0.0,0.0,18
27-07-2020,Friday,08:00,0,0.0,0.0,0.0,18
27-07-2020,Tuesday,14:00,0,0.0,0.0,0.0,18
27-07-2020,Thursday,15:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,14:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,11:00,1,1.0,0.0,1.0,18
27-07-2020,Friday,09:00,0,0.0,0.0,0.0,18
27-07-2020,Wednesday,09:00,0,0.0,0.0,0.0,18
27-07-2020,Monday,09:00,0,0.0,0.0,0.0,18
27-07-2020,Thursday,09:00,0,0.0,0.0,0.0,18
27-07-2020,Friday,13:00,0,0.0,0.0,0.0,18
